153	닭한마리	37.567813	127.1033	142900	2016-05-17	22:25:38	식사
245	반디앤루니스	37.467984	127.148379	31800	2017-05-28	10:10:26	학습
196	롯데리아	37.463044	127.095028	45200	2016-04-27	11:20:43	식사
185	멘동	37.683041	127.074868	103200	2016-09-20	13:47:23	식사
252	구이가	37.490966	127.039158	55700	2017-11-14	16:35:16	식사
169	멘동	37.523463	127.002342	39400	2016-09-27	16:15:45	식사
151	파리바게트	37.552118	126.878152	139700	2017-02-13	09:19:30	카페
116	이디야커피	37.5878	127.13498	46000	2016-04-17	16:58:19	카페
44	엔젤리너스	37.493405	127.191891	109800	2018-02-05	20:36:38	카페
112	베스킨라빈스	37.687097	127.158709	58700	2016-12-05	11:29:21	카페
228	김덕후의곱창조	37.598488	127.197829	134300	2016-08-10	09:37:32	식사
299	엔젤리너스	37.441402	126.856688	90800	2016-06-28	12:37:13	카페
239	스시진	37.468159	127.030207	100800	2016-06-16	12:27:16	식사
13	쥬씨	37.456696	126.992694	81300	2016-01-19	22:14:23	카페
209	버거킹	37.523033	127.159133	101500	2017-04-02	11:15:30	식사
54	연래춘	37.626924	126.983671	132700	2017-09-08	16:45:51	식사
208	엔젤리너스	37.673194	126.955834	24500	2018-02-18	17:09:16	카페
99	백다방	37.504228	127.128657	22000	2016-02-25	18:09:21	카페
297	쥬씨	37.492789	127.004035	82800	2017-06-16	20:21:41	카페
99	봄봄	37.485787	127.12838	137300	2017-08-29	13:37:39	카페
284	스시진	37.593752	127.083615	53500	2016-05-19	21:50:53	식사
228	버거킹	37.694902	126.997886	83600	2017-12-07	20:32:16	식사
271	동경야네	37.505209	126.880338	6100	2017-02-12	17:01:05	식사
27	원할머니보쌈	37.718185	127.087828	31800	2017-11-07	17:23:48	식사
106	동경야네	37.547076	127.190882	41800	2016-03-20	22:37:11	식사
237	한신포차	37.608761	126.930685	33100	2017-08-27	09:28:21	술
282	봄봄	37.505476	126.890102	118600	2018-03-29	10:42:16	카페
178	이디야커피	37.692239	126.89864	35000	2017-06-23	21:03:26	카페
176	오쭈	37.451512	127.182239	66700	2016-08-19	16:35:37	식사
6	봄봄	37.689009	127.006497	31500	2017-06-01	12:57:26	카페
128	교보문고	37.552673	127.126861	71200	2017-03-30	13:36:31	학습
159	홍콩반점	37.704537	126.923863	17400	2017-02-14	10:48:29	식사
53	홍콩반점	37.665997	126.853156	75700	2017-06-20	14:00:49	식사
43	원할머니보쌈	37.478541	126.855089	150300	2016-06-23	09:41:27	식사
2	아웃닭	37.658305	127.060693	133000	2016-04-25	18:49:27	식사
100	스시로로	37.560335	127.179077	98800	2016-04-18	18:08:32	식사
292	리얼후라이	37.703942	126.871549	16400	2016-08-28	09:26:26	식사
212	파리바게트	37.548856	126.851334	122000	2016-10-20	21:32:27	카페
10	쥬씨	37.680632	127.104561	65200	2017-03-30	09:57:20	카페
120	닭한마리	37.704529	127.137891	111300	2017-11-23	16:23:04	식사
252	엔젤리너스	37.701269	126.964494	128100	2016-03-06	17:13:23	카페
174	매드포갈릭	37.658353	126.979273	142500	2018-02-14	17:24:56	식사
88	스시로로	37.581063	127.179057	66500	2016-05-03	12:33:33	식사
127	엔젤리너스	37.645928	127.054134	101000	2016-10-20	21:53:57	카페
7	한신포차	37.443673	127.114989	18400	2016-07-02	18:24:12	술
111	이디야커피	37.666056	127.101293	15900	2017-10-01	12:19:42	카페
256	원할머니보쌈	37.640602	127.085573	20500	2016-06-11	13:46:37	식사
164	아웃백	37.608438	126.986541	119100	2017-11-15	09:39:28	식사
90	이디야커피	37.473169	127.039432	22700	2017-01-29	18:07:44	카페
57	스시로로	37.717146	127.007906	147900	2016-02-19	09:29:29	식사
116	한신포차	37.676996	127.104487	30800	2018-03-15	21:19:36	술
127	매드포갈릭	37.69765	127.168712	39500	2017-04-03	22:27:29	식사
4	약국	37.484385	127.195162	56900	2018-03-27	14:50:19	의료
4	스시로로	37.466241	127.163867	15700	2017-10-22	12:02:51	식사
73	멘동	37.56434	126.996199	47200	2017-01-16	16:51:22	식사
221	엔젤리너스	37.534793	126.994512	108400	2016-11-21	10:49:38	카페
134	뚜레쥬르	37.625281	127.178173	113500	2017-08-15	11:48:01	카페
191	롯데리아	37.465506	127.118253	122100	2017-04-26	11:26:47	식사
51	이디야커피	37.568751	127.113654	24400	2016-09-08	15:44:08	카페
146	꾼	37.544142	127.069141	97300	2016-01-19	14:05:31	술
109	한신포차	37.602163	127.187978	148900	2016-11-09	17:20:05	술
145	파리바게트	37.630706	126.949549	84700	2018-03-03	12:40:49	카페
83	멘동	37.615078	126.983924	126600	2017-12-10	16:52:49	식사
181	엔젤리너스	37.573792	127.121895	37000	2016-08-08	23:57:54	카페
133	닭한마리	37.598381	127.072552	51000	2018-03-09	20:52:26	식사
209	스시진	37.67534	127.187865	81100	2016-11-29	14:18:01	식사
222	연래춘	37.451676	127.088072	79200	2016-07-30	19:46:42	식사
207	교보문고	37.62464	127.171184	122200	2016-07-14	12:47:47	학습
48	멘동	37.715294	126.953948	8500	2016-06-06	20:44:12	식사
88	연래춘	37.460343	127.093085	145200	2017-11-24	16:19:34	식사
132	베스킨라빈스	37.453516	127.042005	27900	2016-04-06	21:43:26	카페
18	이디야커피	37.7147	127.101608	17300	2017-08-31	18:00:49	카페
5	연래춘	37.585288	126.940977	84700	2016-03-14	14:16:23	식사
130	쥬씨	37.606828	126.986207	59200	2016-01-17	18:34:47	카페
60	멘동	37.690482	127.174841	129100	2016-03-14	17:13:15	식사
243	교보문고	37.496947	127.10454	14000	2016-01-14	14:32:32	학습
181	연래춘	37.680183	127.026247	74300	2017-09-11	14:04:06	식사
211	쥬씨	37.619554	126.951589	21500	2016-05-29	14:32:20	카페
210	원할머니보쌈	37.483038	126.870183	127400	2016-05-16	17:40:06	식사
222	버거킹	37.560362	127.087277	19500	2017-10-01	15:38:54	식사
118	구이가	37.718451	126.915004	84100	2017-07-25	12:15:49	식사
12	연래춘	37.67749	126.967535	120500	2017-06-09	11:38:00	식사
13	홍콩반점	37.696357	127.140669	5600	2016-04-28	19:06:58	식사
204	한신포차	37.576049	126.892445	87100	2017-04-04	10:12:00	술
256	아웃백	37.717106	126.936449	118400	2017-09-26	12:00:37	식사
300	엔젤리너스	37.63057	126.989182	12900	2017-05-02	18:37:20	카페
70	반디앤루니스	37.523184	127.00726	53500	2016-03-22	12:44:17	학습
211	닭한마리	37.635028	127.008444	86700	2016-10-21	22:36:14	식사
43	정형외과	37.490299	127.00843	91400	2016-07-23	17:30:35	의료
52	닭한마리	37.510602	127.164579	127000	2017-03-23	12:11:11	식사
42	백다방	37.559497	127.16571	12100	2017-03-22	13:20:54	카페
96	엔젤리너스	37.658348	126.987786	102600	2017-05-22	14:38:16	카페
229	이비인후과	37.657003	126.963738	127800	2017-05-01	21:01:58	의료
194	연래춘	37.541342	126.907843	103000	2016-04-30	18:05:41	식사
22	동경야네	37.458009	127.186488	63400	2017-04-12	20:22:28	식사
201	백다방	37.465696	127.040304	133900	2016-07-05	10:07:48	카페
168	약국	37.606019	127.026984	50800	2017-01-18	22:07:49	의료
161	닭한마리	37.578698	126.988435	95900	2016-07-15	19:03:58	식사
172	홍콩반점	37.678367	127.146845	134100	2016-06-25	22:01:56	식사
113	원할머니보쌈	37.596404	127.170279	86000	2017-04-07	14:18:54	식사
89	스시로로	37.650304	127.008075	97900	2016-08-15	10:56:19	식사
18	아웃닭	37.527827	126.852384	24100	2017-03-31	17:48:08	식사
199	동경야네	37.686415	127.092871	21600	2017-12-10	13:43:11	식사
263	멘동	37.467556	126.893041	84300	2017-02-22	22:31:01	식사
117	엔젤리너스	37.66303	126.854387	118100	2017-06-15	21:12:46	카페
187	홍콩반점	37.567602	126.995284	82300	2017-05-21	21:50:24	식사
3	한신포차	37.555198	127.004912	14300	2018-01-03	17:06:25	술
41	김덕후의곱창조	37.468806	127.104046	31500	2016-11-25	13:03:35	식사
246	멘동	37.535413	126.865136	80500	2017-03-04	10:06:11	식사
246	구이가	37.453677	126.909154	61500	2017-12-19	21:33:54	식사
67	반디앤루니스	37.622185	126.964904	48700	2017-03-21	16:46:30	학습
132	스시진	37.64176	126.894291	3200	2016-11-04	12:10:00	식사
213	스시로로	37.465612	127.021338	62200	2017-03-01	23:40:25	식사
183	동경야네	37.498626	126.928854	90500	2017-02-12	11:43:55	식사
76	아웃닭	37.542984	126.903024	54300	2016-01-17	12:20:26	식사
229	백다방	37.69486	127.143842	137400	2016-09-12	20:59:14	카페
52	베스킨라빈스	37.552435	127.002273	69600	2016-08-21	21:53:30	카페
39	리얼후라이	37.583806	126.973902	29500	2017-12-26	21:52:58	식사
254	구이가	37.586361	126.885285	80300	2017-03-26	17:22:30	식사
138	롯데리아	37.470353	127.087097	20600	2016-01-17	09:00:07	식사
18	구이가	37.545144	127.056882	46600	2018-02-10	20:08:36	식사
75	롯데리아	37.699781	127.191946	42700	2016-06-04	19:49:57	식사
294	봄봄	37.697215	126.993587	18100	2017-10-14	22:50:52	카페
27	닭한마리	37.550696	127.133745	97900	2017-06-02	14:43:12	식사
176	스시진	37.672208	127.15372	23000	2016-05-21	15:19:45	식사
127	이비인후과	37.532353	126.990198	74500	2018-01-16	22:42:26	의료
74	꾼	37.450812	126.905532	128700	2017-11-29	20:16:45	술
239	동경야네	37.559645	126.909305	138700	2017-04-24	10:07:16	식사
228	약국	37.638541	127.013481	115200	2017-06-02	09:28:26	의료
164	백다방	37.537768	126.9508	85300	2016-06-20	12:21:20	카페
235	매드포갈릭	37.5336	127.11085	90600	2016-08-20	20:57:41	식사
247	한신포차	37.472136	126.988645	136700	2016-01-31	12:13:00	술
118	교보문고	37.690965	126.989671	117200	2016-03-19	16:16:16	학습
57	원할머니보쌈	37.681095	127.035762	39800	2017-03-20	20:40:11	식사
142	오쭈	37.48659	126.883085	72500	2017-08-27	15:28:51	식사
34	아웃닭	37.502983	126.953514	113600	2017-01-13	23:22:42	식사
29	버거킹	37.468935	127.05908	59400	2017-01-17	21:04:31	식사
179	베스킨라빈스	37.500317	127.076867	26000	2016-09-11	12:16:40	카페
94	한신포차	37.669616	127.079208	132700	2017-10-03	16:49:21	술
299	꾼	37.626823	127.038041	84000	2017-10-25	20:55:29	술
260	베스킨라빈스	37.647924	127.125543	132400	2018-04-03	22:11:25	카페
27	김덕후의곱창조	37.605908	127.176962	145500	2016-07-13	18:40:32	식사
286	아웃닭	37.653456	127.173934	142200	2017-11-29	10:43:16	식사
194	백다방	37.653003	127.132837	44300	2016-10-31	19:30:25	카페
253	홍콩반점	37.446678	127.00494	71600	2017-10-08	17:04:30	식사
233	롯데리아	37.642366	127.080677	93200	2017-12-14	22:56:52	식사
14	롯데리아	37.464245	126.900468	42600	2016-01-17	22:54:23	식사
234	아웃백	37.452586	126.851819	101400	2016-06-02	12:46:34	식사
234	매드포갈릭	37.620099	126.850384	81900	2017-09-05	12:20:45	식사
205	연래춘	37.633013	127.000436	8000	2018-02-02	16:52:11	식사
163	봄봄	37.688556	126.986721	3600	2016-03-23	18:11:47	카페
62	교보문고	37.611725	127.179813	5200	2018-02-13	18:59:10	학습
285	꾼	37.658172	126.941443	60000	2017-08-29	20:38:51	술
233	한신포차	37.446627	127.101732	126200	2017-05-23	11:35:24	술
67	봄봄	37.608925	126.898144	121800	2017-10-02	09:24:43	카페
7	구이가	37.717473	127.046638	137600	2017-04-19	13:48:11	식사
196	약국	37.444794	126.855147	85300	2016-07-04	17:29:37	의료
7	홍콩반점	37.509631	127.171362	113800	2017-08-06	23:52:51	식사
283	정형외과	37.555818	127.008235	17300	2017-11-17	18:39:26	의료
51	이디야커피	37.524029	127.199342	85100	2018-02-09	21:39:10	카페
285	스시진	37.678191	126.866923	97100	2016-09-27	20:09:19	식사
245	이비인후과	37.551717	126.87675	61400	2017-08-15	17:55:04	의료
228	오쭈	37.521224	127.053403	38000	2016-04-07	12:07:41	식사
261	멘동	37.563286	127.049887	69700	2016-04-04	11:54:07	식사
135	원할머니보쌈	37.491407	127.073433	94200	2017-01-25	17:46:20	식사
126	연래춘	37.553813	126.982596	7700	2016-01-20	21:12:52	식사
66	매드포갈릭	37.644513	127.016133	12500	2017-09-17	23:06:35	식사
93	스시진	37.493846	127.078992	141500	2017-07-22	16:42:17	식사
224	매드포갈릭	37.525843	126.981251	47800	2017-03-01	23:21:21	식사
170	멘동	37.684377	127.122576	114600	2016-03-31	15:10:45	식사
190	리얼후라이	37.499584	127.09858	70700	2016-02-10	15:06:12	식사
292	홍콩반점	37.511648	127.131823	52700	2017-07-02	13:22:24	식사
178	교보문고	37.467052	127.089331	89200	2016-01-02	15:12:17	학습
177	스시로로	37.67	127.0158	72800	2016-05-29	17:07:26	식사
198	뚜레쥬르	37.514129	127.025608	102700	2016-05-13	18:35:25	카페
15	약국	37.690918	127.024137	114000	2016-06-16	15:08:15	의료
241	닭한마리	37.612614	126.921415	79600	2016-12-23	18:15:41	식사
95	백다방	37.524309	127.171939	18600	2016-08-13	16:31:32	카페
113	스시로로	37.573109	127.087211	98800	2016-08-15	09:37:38	식사
273	원할머니보쌈	37.657004	126.916417	150000	2016-09-25	18:47:23	식사
193	꾼	37.559024	127.003006	120200	2018-03-23	12:40:49	술
238	꾼	37.477224	127.011142	51100	2016-09-17	16:29:34	술
184	이디야커피	37.52056	127.137671	52900	2017-07-08	12:03:48	카페
279	동경야네	37.472851	127.106943	62900	2017-02-28	16:17:40	식사
24	베스킨라빈스	37.493545	126.902367	120400	2018-01-25	13:22:32	카페
16	정형외과	37.525471	126.880839	120900	2016-01-13	16:19:43	의료
185	엔젤리너스	37.658157	126.91999	18300	2016-05-10	12:06:01	카페
254	한신포차	37.712951	127.005296	131000	2017-01-12	10:09:53	술
1	교보문고	37.527736	126.898988	82200	2018-03-11	17:16:10	학습
74	약국	37.561601	126.90578	140200	2018-01-01	17:47:25	의료
237	닭한마리	37.699411	127.041999	137800	2017-10-01	12:14:38	식사
200	닭한마리	37.664892	127.133527	29100	2016-08-20	16:48:04	식사
247	베스킨라빈스	37.569817	126.928393	35100	2017-03-06	17:00:02	카페
108	교보문고	37.566392	126.99845	122900	2016-04-09	16:56:07	학습
201	닭한마리	37.482502	127.142486	131500	2018-03-14	11:56:53	식사
129	이비인후과	37.543426	127.016162	49600	2017-05-02	18:34:40	의료
267	아웃닭	37.717266	127.018236	69900	2016-09-19	12:33:46	식사
171	엔젤리너스	37.560085	127.05343	132000	2016-01-06	14:09:50	카페
198	백다방	37.488947	126.885846	72600	2016-02-27	11:34:46	카페
142	쥬씨	37.492016	126.998911	49100	2016-10-04	22:01:49	카페
18	홍콩반점	37.587204	126.932329	77200	2017-10-27	16:30:22	식사
251	베스킨라빈스	37.715375	126.895208	51100	2017-10-17	20:42:51	카페
30	한신포차	37.71263	126.989597	111300	2016-12-22	13:46:35	술
173	베스킨라빈스	37.681906	126.968482	119300	2016-12-16	23:13:45	카페
296	꾼	37.525759	127.134454	124600	2016-03-03	12:27:41	술
36	버거킹	37.457224	127.027864	58100	2017-01-11	16:07:50	식사
188	이디야커피	37.717484	126.912498	83700	2017-09-17	20:26:22	카페
170	이디야커피	37.639592	127.011923	116800	2017-12-16	11:16:00	카페
198	봄봄	37.494976	127.018231	94300	2017-10-26	21:22:47	카페
298	이디야커피	37.689133	126.973047	136400	2017-02-09	23:55:38	카페
195	김덕후의곱창조	37.630544	127.078389	29600	2017-01-29	22:50:32	식사
120	약국	37.715078	127.196746	78800	2016-10-17	21:37:34	의료
290	봄봄	37.492087	127.187577	75400	2017-01-14	21:15:35	카페
87	홍콩반점	37.584254	126.994726	26100	2018-03-19	10:35:27	식사
215	아웃닭	37.684158	126.869964	26600	2018-02-15	20:53:08	식사
102	이디야커피	37.506026	127.016049	141400	2016-09-05	15:07:01	카페
52	홍콩반점	37.660216	127.050515	25100	2017-08-20	12:33:44	식사
240	원할머니보쌈	37.677608	127.081764	56700	2017-08-02	14:19:26	식사
58	아웃닭	37.696364	126.987028	10800	2016-12-13	18:11:39	식사
191	베스킨라빈스	37.654946	126.947234	76700	2017-09-22	20:33:52	카페
112	리얼후라이	37.718442	127.122372	73700	2017-04-03	19:49:33	식사
98	아웃닭	37.573738	127.055388	108000	2016-06-27	17:42:48	식사
139	연래춘	37.654591	127.177072	78700	2017-07-09	15:38:47	식사
16	아웃닭	37.604006	126.976795	62400	2016-04-08	18:45:54	식사
284	한신포차	37.477321	127.150554	136900	2016-03-06	15:08:25	술
224	리얼후라이	37.621962	126.907335	99600	2018-01-05	11:21:14	식사
224	뚜레쥬르	37.620333	126.854788	27900	2017-01-20	21:06:33	카페
2	꾼	37.567997	127.169801	88900	2016-01-10	12:18:42	술
29	스시로로	37.691471	126.999545	94600	2016-11-14	15:28:58	식사
284	이비인후과	37.4639	127.145719	35800	2016-12-21	16:35:51	의료
174	스시로로	37.537876	127.094673	148100	2017-03-22	16:16:18	식사
167	김덕후의곱창조	37.650455	126.973413	9800	2016-09-11	22:05:37	식사
47	롯데리아	37.693589	127.084688	107400	2017-02-01	19:14:44	식사
194	버거킹	37.644881	126.856846	75000	2017-07-21	09:10:32	식사
38	멘동	37.569215	127.11056	102000	2016-01-18	10:09:04	식사
119	동경야네	37.706312	126.871738	99300	2016-02-10	18:09:18	식사
135	이비인후과	37.494166	127.019196	58600	2016-01-29	22:03:14	의료
34	매드포갈릭	37.711831	126.908237	20900	2017-09-02	15:27:09	식사
284	아웃백	37.517631	127.042846	122700	2017-08-28	20:48:51	식사
233	엔젤리너스	37.484563	127.155612	125400	2016-03-30	09:23:56	카페
112	홍콩반점	37.539086	126.926999	42600	2016-09-15	17:46:06	식사
167	교보문고	37.490864	127.102173	80500	2017-07-21	23:12:58	학습
286	홍콩반점	37.507734	126.953665	132100	2017-03-21	14:56:17	식사
144	김덕후의곱창조	37.609322	126.954073	56800	2018-02-13	12:36:53	식사
231	이비인후과	37.48648	127.079867	40900	2017-11-25	09:13:23	의료
223	리얼후라이	37.684658	127.184434	105400	2016-10-17	21:52:08	식사
64	이디야커피	37.522133	127.122383	4100	2016-10-12	22:40:12	카페
115	버거킹	37.442687	127.154868	74400	2017-11-22	11:03:45	식사
246	반디앤루니스	37.628786	127.103208	75600	2017-01-01	18:37:38	학습
76	김덕후의곱창조	37.589173	127.104564	71500	2018-01-10	10:54:05	식사
40	리얼후라이	37.718824	127.123355	66500	2016-05-30	14:18:29	식사
296	뚜레쥬르	37.619076	127.136484	17800	2017-02-15	14:07:58	카페
296	매드포갈릭	37.667275	127.105145	120700	2016-09-13	16:38:51	식사
187	매드포갈릭	37.713028	126.925492	121000	2016-08-12	22:54:48	식사
130	매드포갈릭	37.651257	127.124886	105000	2017-05-24	20:23:02	식사
98	쥬씨	37.490673	127.064118	29500	2016-05-31	15:13:58	카페
63	멘동	37.686358	127.116407	28800	2017-05-29	20:21:47	식사
217	엔젤리너스	37.582968	127.074364	70700	2016-02-23	22:11:44	카페
220	리얼후라이	37.688328	126.854341	25600	2017-12-25	21:49:06	식사
189	파리바게트	37.687014	127.197445	53500	2017-08-17	22:20:25	카페
124	아웃백	37.50456	127.152894	112300	2016-04-17	16:26:31	식사
206	롯데리아	37.560018	126.973317	54100	2016-07-29	11:28:33	식사
248	아웃백	37.552153	126.913441	9000	2017-06-18	19:25:14	식사
107	꾼	37.654395	127.059227	48900	2016-12-27	19:11:07	술
113	백다방	37.656434	127.128653	54600	2018-01-07	20:37:00	카페
217	반디앤루니스	37.709651	127.142101	5700	2016-07-16	13:29:44	학습
28	교보문고	37.503403	126.997388	56700	2017-01-10	12:12:16	학습
250	약국	37.499124	126.897913	79600	2016-09-08	20:24:08	의료
1	닭한마리	37.464248	126.975656	62400	2016-01-29	19:04:05	식사
202	멘동	37.631223	127.105655	32300	2018-02-23	23:27:54	식사
223	원할머니보쌈	37.452197	126.909121	108100	2016-11-04	11:01:08	식사
99	정형외과	37.707571	126.996042	70100	2017-01-10	16:58:40	의료
23	스시로로	37.632118	127.074239	91900	2016-12-26	19:21:35	식사
182	원할머니보쌈	37.554216	127.056027	147900	2017-01-03	13:32:48	식사
45	이디야커피	37.705417	126.927135	23500	2016-11-03	22:44:42	카페
151	김덕후의곱창조	37.566059	127.031968	110200	2017-10-06	15:01:42	식사
223	스시로로	37.670691	127.190348	117300	2017-05-02	17:00:53	식사
133	스시로로	37.610325	127.137843	109600	2016-02-04	14:28:42	식사
234	김덕후의곱창조	37.483063	127.027645	145500	2018-02-11	19:07:36	식사
257	버거킹	37.471879	127.11794	82200	2017-07-05	09:13:40	식사
180	리얼후라이	37.541713	127.055739	137200	2016-04-04	14:32:49	식사
64	쥬씨	37.586415	127.092456	58200	2017-12-15	20:20:37	카페
150	베스킨라빈스	37.610377	127.059297	122400	2016-08-14	14:00:38	카페
46	홍콩반점	37.672968	127.199788	69700	2017-07-17	18:04:25	식사
113	이비인후과	37.679203	127.197892	13500	2017-10-29	11:01:25	의료
214	아웃닭	37.582791	127.18782	87200	2016-03-30	17:41:20	식사
142	리얼후라이	37.576913	126.959455	23500	2016-02-21	22:15:12	식사
84	닭한마리	37.670972	127.144176	23200	2016-02-04	19:34:33	식사
213	홍콩반점	37.514275	126.957686	82800	2016-07-11	12:45:54	식사
229	아웃닭	37.575342	127.134726	85100	2017-02-21	13:38:57	식사
90	구이가	37.491418	127.137527	23600	2016-07-05	23:25:08	식사
120	이비인후과	37.61868	127.172357	127300	2017-05-20	19:34:05	의료
196	쥬씨	37.639614	126.889749	68400	2016-08-01	16:55:53	카페
42	김덕후의곱창조	37.605001	127.094366	142400	2017-03-31	15:06:24	식사
176	구이가	37.567836	126.940276	132500	2016-02-10	15:50:17	식사
92	김덕후의곱창조	37.628568	127.107054	15800	2017-06-28	19:08:35	식사
162	원할머니보쌈	37.561262	126.893648	26800	2017-04-13	17:29:47	식사
111	스시로로	37.612995	127.126919	28900	2017-10-21	22:55:02	식사
260	쥬씨	37.709767	127.084928	146500	2017-02-01	17:42:20	카페
160	닭한마리	37.529872	127.141925	3800	2017-07-18	16:10:03	식사
157	구이가	37.713465	127.036055	15400	2017-07-12	10:10:54	식사
121	봄봄	37.649057	127.005893	148600	2017-07-17	11:26:09	카페
200	뚜레쥬르	37.535067	127.197917	107900	2018-03-16	22:07:13	카페
172	정형외과	37.443619	127.10011	81400	2017-05-11	23:58:11	의료
276	아웃백	37.52822	126.925645	87100	2016-09-13	13:55:42	식사
137	버거킹	37.503215	127.197667	123800	2016-03-31	22:33:21	식사
245	리얼후라이	37.707276	127.164503	30300	2016-06-10	15:23:05	식사
255	멘동	37.60517	126.999546	82200	2017-07-20	13:12:03	식사
46	김덕후의곱창조	37.62201	127.011829	29000	2018-03-06	17:17:02	식사
56	엔젤리너스	37.544451	126.978177	17300	2018-01-07	21:36:07	카페
55	원할머니보쌈	37.465333	126.953117	2600	2016-10-30	13:08:55	식사
245	쥬씨	37.640898	126.943955	115700	2017-06-29	13:07:03	카페
27	반디앤루니스	37.547296	126.892925	95500	2016-01-23	14:32:12	학습
81	동경야네	37.690024	127.129625	138600	2018-03-05	11:24:41	식사
111	정형외과	37.516171	127.079604	19300	2016-09-03	14:59:28	의료
110	엔젤리너스	37.545151	127.151422	95100	2016-09-22	11:59:18	카페
266	롯데리아	37.515989	127.026366	46400	2016-11-02	16:03:30	식사
60	멘동	37.645339	127.075511	142300	2016-10-09	13:53:32	식사
78	연래춘	37.612333	127.112955	82600	2017-02-10	23:52:05	식사
290	리얼후라이	37.584377	127.154943	29900	2017-03-01	18:52:41	식사
87	아웃백	37.713666	126.958836	73500	2018-01-09	13:44:28	식사
246	약국	37.587155	126.921787	42700	2016-10-11	11:41:19	의료
134	약국	37.486343	127.003691	115900	2017-12-22	10:59:17	의료
155	롯데리아	37.634292	126.970796	51200	2016-06-28	15:45:02	식사
51	정형외과	37.544988	126.966028	35300	2016-07-16	09:03:44	의료
280	쥬씨	37.461259	127.160324	114400	2018-01-13	09:31:37	카페
67	롯데리아	37.518093	127.166362	131000	2017-04-21	14:57:17	식사
227	한신포차	37.621225	126.961624	145500	2017-07-07	11:01:29	술
174	한신포차	37.671831	127.18263	14300	2016-02-16	13:55:42	술
46	반디앤루니스	37.58349	127.009783	103100	2016-10-05	18:59:57	학습
148	이비인후과	37.712569	126.920548	30800	2017-10-03	18:18:54	의료
88	멘동	37.565468	126.909594	98500	2017-04-18	18:59:06	식사
17	이비인후과	37.451195	127.189241	117500	2017-03-31	16:36:26	의료
274	아웃백	37.54976	127.121325	137000	2017-08-17	10:26:07	식사
273	김덕후의곱창조	37.694564	126.931687	35900	2016-10-23	15:58:39	식사
116	스시진	37.63427	127.060393	96600	2017-10-06	09:22:07	식사
23	꾼	37.449962	127.094828	39700	2017-11-18	22:15:06	술
149	오쭈	37.526255	127.082784	130000	2018-02-17	09:47:55	식사
16	파리바게트	37.489149	127.016508	42400	2016-09-23	17:05:25	카페
144	꾼	37.602347	126.978736	83100	2017-08-13	22:39:50	술
296	매드포갈릭	37.623159	126.907467	118400	2016-08-03	10:29:49	식사
191	멘동	37.599454	127.173115	106300	2017-03-24	10:53:45	식사
81	리얼후라이	37.673913	126.911896	104800	2016-09-07	23:27:16	식사
261	구이가	37.660241	127.167581	28100	2016-06-06	15:18:22	식사
19	교보문고	37.649684	126.957907	131400	2016-06-23	19:07:36	학습
178	이디야커피	37.653759	127.165468	7100	2017-01-06	11:02:41	카페
259	반디앤루니스	37.632205	126.939964	11500	2016-07-23	15:28:30	학습
224	리얼후라이	37.6902	126.887815	96900	2016-05-17	23:27:15	식사
38	한신포차	37.635943	126.88745	100100	2016-12-09	14:35:26	술
204	리얼후라이	37.714182	126.915438	31700	2018-02-17	16:40:56	식사
54	스시진	37.603808	126.888457	7300	2017-03-29	13:08:14	식사
168	롯데리아	37.46756	127.074352	17200	2016-05-01	10:46:29	식사
172	김덕후의곱창조	37.535457	126.9239	71200	2017-07-30	20:52:15	식사
263	베스킨라빈스	37.447576	126.865913	6000	2017-09-17	14:00:36	카페
21	이디야커피	37.577882	127.00464	92900	2018-03-26	19:48:55	카페
151	뚜레쥬르	37.465076	126.975576	114300	2017-09-21	09:43:31	카페
165	이디야커피	37.714558	126.971351	150600	2016-04-22	22:42:40	카페
288	구이가	37.680458	127.056181	20000	2016-05-13	12:11:55	식사
179	오쭈	37.516951	127.042809	65200	2017-09-15	20:57:50	식사
170	백다방	37.490498	127.111039	92600	2017-02-17	19:01:15	카페
274	원할머니보쌈	37.469973	127.010159	72800	2016-04-22	17:28:50	식사
286	이비인후과	37.601571	126.857371	9900	2017-06-26	22:49:37	의료
52	매드포갈릭	37.537081	127.192716	47100	2018-03-28	23:34:47	식사
149	리얼후라이	37.442523	127.156698	87300	2016-01-16	17:28:06	식사
162	버거킹	37.487331	126.89805	125600	2016-02-26	10:20:57	식사
154	이디야커피	37.541467	126.980188	147100	2016-04-26	13:49:30	카페
144	아웃닭	37.53481	127.014793	94200	2017-07-30	11:57:06	식사
171	정형외과	37.47731	127.108075	5200	2017-04-05	13:47:09	의료
147	아웃닭	37.518705	126.886906	112000	2017-04-02	15:39:48	식사
113	매드포갈릭	37.599383	127.157351	145200	2017-06-11	21:51:01	식사
210	아웃닭	37.702653	126.918658	114100	2016-11-13	11:00:58	식사
15	엔젤리너스	37.523886	127.077047	143000	2017-10-04	23:40:16	카페
138	아웃닭	37.686963	127.036165	54800	2016-09-23	23:14:51	식사
99	파리바게트	37.682995	127.058527	16900	2017-07-02	22:50:43	카페
234	이디야커피	37.685912	127.087031	121300	2016-07-05	20:19:05	카페
56	약국	37.623148	126.948023	42200	2017-08-26	16:43:35	의료
51	멘동	37.487723	126.873089	38200	2016-11-03	11:44:42	식사
249	엔젤리너스	37.697734	126.953733	28400	2017-04-17	23:12:39	카페
